model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100,2110,2130,2150
REMIND,SSP1-NPi2025,World,Emi|OC,Mt OC/yr,35.3533499,32.7267706,31.9983804,28.13945,27.4637954,26.361106,23.8978362,22.4916296,21.5492326,20.9119355,20.6727652,20.428556,20.0206527,19.7894718,19.7812078,19.9648855,19.807415,19.4199475,18.9713082
REMIND,SSP1-NPi2025,World,Emi|SF6,kt SF6/yr,6.644619,6.497156,7.605898,9.150764,10.477571,2.347754,2.177612,2.039262,1.902643,1.847799,1.758016,1.703314,1.552452,1.354702,1.11411,0.888283,0.888283,0.888283,0.888283
REMIND,SSP1-NPi2025,World,Emi|SO2,Mt SO2/yr,132.2670794,103.6787077,83.2776536,67.933489,62.0813468,55.24861,41.3753743,35.4820231,31.1071859,28.8437261,29.9423644,31.540525,36.3379624,37.0044289,33.7941985,30.1074402,26.6933498,23.4744954,18.961295
REMIND,SSP1-NPi2025,World,Emi|VOC,Mt VOC/yr,138.3619569,139.0014686,140.9607475,135.957961,140.5803594,137.7886087,124.7011042,114.3173942,104.8526815,97.2803719,94.2945239,91.6267976,90.3550186,90.1830801,89.1432441,87.8121477,86.0011709,77.869067,67.8039689
REMIND,SSP1-PkBudg1000,World,Emi|BC,Mt BC/yr,10.5164503,9.6947041,8.5819916,7.017732,6.7085082,6.164312,4.8633498,4.0495575,3.4625158,3.0656154,3.024491,3.0325339,3.0196719,3.0459427,3.0112163,2.9729054,2.9468088,2.8888636,2.8188998
REMIND,SSP1-PkBudg1000,World,Emi|C2F6,kt C2F6/yr,1.668243,1.118511,0.849412,0.78152,0.613023,1.460206,1.10792,0.846997,0.639119,0.479899,0.36954,0.293417,0.190968,0.130345,0.079086,0.066535,0.066535,0.066535,0.066535
REMIND,SSP1-PkBudg1000,World,Emi|C6F14,kt C6F14/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REMIND,SSP1-PkBudg1000,World,Emi|CF4,kt CF4/yr,5.703877,4.211536,4.792758,6.13855,7.102055,6.280902,5.066818,4.238643,3.349089,2.63672,2.23485,2.026285,1.691358,1.425489,1.175069,0.98855,0.98855,0.98855,0.98855
REMIND,SSP1-PkBudg1000,World,Emi|CH4,Mt CH4/yr,305.3665482,328.0501129,357.6860145,370.7116705,378.502128,317.0147551,260.8598455,226.4421501,200.1012656,174.0697181,157.1390397,141.3314615,110.9803795,101.8099389,95.1296208,85.0095714,81.5213975,77.7875759,75.2106016
REMIND,SSP1-PkBudg1000,World,Emi|CO,Mt CO/yr,847.6194726,825.5736457,813.907099,740.534982,720.7924267,688.4358335,595.1596201,530.5309294,485.839629,462.1134036,467.3794295,478.6581661,494.3060203,503.045329,496.8199812,491.1543534,487.3638646,481.4626131,474.6440787
REMIND,SSP1-PkBudg1000,World,Emi|CO2,Mt CO2/yr,35467.3010894,38537.7256575,41027.6904916,43541.368539,43338.1607712,38276.2741726,27910.4190216,20224.3319385,14132.9115552,9389.3660389,7277.1760796,5362.1651442,2502.2001846,373.3361677,-1074.6191965,-2032.9202712,-2618.2622854,-3115.7806538,-3911.9536145
REMIND,SSP1-PkBudg1000,World,Emi|CO2|+|Land-Use Change,Mt CO2/yr,4396.3854,4384.57536,3630.09625,4783.5244233,2836.4721,1492.6815933,19.5357067,-945.9483,-1587.4633133,-2464.7638033,-2485.1947633,-2592.2896633,-3253.43425,-3648.3546733,-4066.7549633,-4464.03584,-4651.1193667,-4409.0541,-4671.8163067
REMIND,SSP1-PkBudg1000,World,Emi|HFC|HFC125,kt HFC125/yr,18.863544,33.943374,57.788611,80.792671,104.21732,25.409699,8.087714,9.521115,10.96815,6.759843,6.866538,7.450155,8.472534,8.928476,9.157736,9.048389,9.048389,9.048389,9.048389
REMIND,SSP1-PkBudg1000,World,Emi|HFC|HFC134a,kt HFC134a/yr,136.433955,175.351311,216.966399,278.810849,330.540619,180.440931,57.796154,67.787527,77.849239,48.358111,49.036478,53.108753,60.214267,63.352468,64.896192,64.064424,64.064424,64.064424,64.064424
REMIND,SSP1-PkBudg1000,World,Emi|HFC|HFC143a,kt HFC143a/yr,11.983174,20.581124,26.732735,34.545424,41.527575,23.712179,7.54741,8.885051,10.235414,6.308246,6.407816,6.952441,7.906519,8.332002,8.545947,8.443905,8.443905,8.443905,8.443905
REMIND,SSP1-PkBudg1000,World,Emi|HFC|HFC227ea,kt HFC227ea/yr,2.244131,3.466259,5.030608,7.558349,9.604392,0.419841,0.229795,0.264316,0.294518,0.324714,0.342186,0.359659,0.364104,0.35855,0.346287,0.330886,0.330886,0.330886,0.330886
REMIND,SSP1-PkBudg1000,World,Emi|HFC|HFC23,kt HFC23/yr,13.403646,10.909845,8.907428,9.534994,8.847568,0.594811,0.475849,0.380677,0.304542,0.243636,0.188672,0.138463,0.07265,0.036276,0.0,0.0,0.0,0.0,0.0
REMIND,SSP1-PkBudg1000,World,Emi|HFC|HFC245fa,kt HFC245fa/yr,2.17106,7.939233,10.915038,14.010346,17.045904,1.275086,0.41088,0.345173,0.242694,0.122295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REMIND,SSP1-PkBudg1000,World,Emi|HFC|HFC32,kt HFC32/yr,3.687053,14.468933,31.324191,52.815716,71.989108,37.629007,11.258455,13.352872,16.116349,10.408965,10.555508,11.407357,12.848449,13.410317,13.596679,13.328543,13.328543,13.328543,13.328543
REMIND,SSP1-PkBudg1000,World,Emi|HFC|HFC43-10,kt HFC43-10/yr,0.01255,0.013038,0.01838,0.019321,0.022463,0.061844,0.029379,0.029988,0.030498,0.030999,0.03145,0.031897,0.032608,0.033045,0.033176,0.03302,0.03302,0.03302,0.03302
REMIND,SSP1-PkBudg1000,World,Emi|N2O,kt N2O/yr,8284.3158444,8963.0247123,9491.1246247,9564.6248708,10140.7913,9183.4942743,8230.547547,7412.8670298,6618.2766678,5786.982979,5254.6185846,4765.5359786,3826.3515588,3550.2410782,3286.3898034,2979.2550196,2893.6261991,2785.2400763,2630.3145027
REMIND,SSP1-PkBudg1000,World,Emi|NH3,Mt NH3/yr,10.2791386,11.1431215,11.5519468,11.90001,12.7192406,13.471355,13.352982,13.2305658,13.1910699,13.398702,13.9529986,14.6026396,15.8598229,17.0992224,18.0121118,18.9355327,18.4587419,17.5386511,16.0819636
REMIND,SSP1-PkBudg1000,World,Emi|NOX,Mt NOX/yr,115.1001208,109.8067467,107.8914904,96.871799,91.7276195,82.4600146,60.9484398,47.3050658,37.907157,31.6957283,30.3125605,29.7118982,28.741195,28.9669537,28.8340868,28.6308102,28.6228817,27.8391545,26.5860734
